date,MonthYear,year,time,occupancy,precinct,bbl,reason,dba,address,zip,floor,corp,sex,race,inspector,notes,buildings_violations,buildings_summonses,buildings_ecb,buildings_violationsCW,fire_violations,fire_summonses,fire_ecb,fire_violationsCW,police_summonses,police_arrests,police_ecb,health_summonses,health_arrests,health_ecb,citation-ANY,citation-YN
12/12/13,12/2013,2013,15:50,Multiple Dwelling,,MN-00441-7503,Complaint,,"425 East 13th Street, New York, New York 11218 OF AMERICA",,Apt Ga,,,,Santiago Pugach Giglio,Inspection Note: No Access Apt Ga And Top Floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/6/13,11/2013,2013,11:00,Multiple Dwelling,,MN-00276-0032,Complaint,,"114 Madison Street, New York, New York 10002",10002,,,,,Pugach Davis,Inspection Note: No Access 1x.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
12/4/13,12/2013,2013,18:10,Multiple Dwelling,,MN-00776-0058,Complaint,,"234 West 27 Street, New York, New York",,,,,,Santiago Parczewski Davis,Inspection Note: Unable To Determine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10/29/13,10/2013,2013,10:00,Multiple Dwelling,,MN-01037-0047,Complaint,,"324 West 47 Street, New York, New York 10036",10036,,,,,Santiago Parczewski Davis,Inspection Note: Unable To Determine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/1/13,11/2013,2013,10:50,Multiple Dwelling,18,MN-01048-0020,Complaint,,"315 323 West 57 Street, New York, New York",,18f,,Male,,Levine Santiago Pugach Giglio Davis,Inspection Note: Unable To Determine As Per Permanent Tenat 18f.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/4/13,11/2013,2013,12:00,Multiple Dwelling,18,MN-01078-0016,Complaint,,"525 West 49 Street, New York, New York 10019",10019,,,,,Davis Pugach Santiago,"Inspection Note: No Access Apt 3f, 1x..",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/13/13,11/2013,2013,11:00,Multiple Dwelling,,BK-02523-0057,Complaint,,"177 Huron Street, Brooklyn, New York 11222",11222,,,,,Giglio Levine Pugach,Inspection Note: Based On Physical Inspection Unable To Determine Transient Use. 2 3 Fl Apts Vacant.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/20/13,11/2013,2013,15:50,Multiple Dwelling,,MN-00771-0001,Complaint,,"216 8 Avenue, New York, New York 10011",10011,All,,,,Giglio Pugach,"Inspection Note: Unable To Determine Transient Use, Seversl Tenants Believe Transients Are No Longer Operating In Bldg.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
12/4/13,12/2013,2013,19:10,Multiple Dwelling,,MN-00837-0012,Complaint,,"55 West 35th Street, New York, New York 10001",10001,,,,,Santiago Parczewski Davis,"Inspection Note: Unable To Determine, No Exact Location.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
12/7/13,12/2013,2013,10:30,Multiple Dwelling,,MN-00866-0009,Complaint,,"9 East 36 Street, New York, New York",,,,,,Levine Pugach Santiago Giglio,"ECB DEPT. OF BUILDINGS 35034036P,
FD E409810 (Served),
Inspection Note: Apt 5b 3months, Apt 4d 37 Days Unable To Determine Trans Useage",0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,Yes
10/31/13,10/2013,2013,11:10,Multiple Dwelling,,MN-01039-0014,Complaint,,"343 West 48 Street, New York, New York 10036",10036,,,,,Santiago Pugach Levine Giglio Davis,Inspection Note: No Exact Location Unable To Locate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
12/18/13,12/2013,2013,11:20,Multiple Dwelling,Pbbs,BK-08734-0018,Complaint,,301 Oriental Boulevard 11235,11235,,,,,Davis Levine Giglio Pugach,Inspection Note: Unable To Locate Exact Location. Five Story Multiple Dwelling Bldg.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/1/13,11/2013,2013,11:30,Multiple Dwelling,,MN-01039-0024,Complaint,,"315 West 48 Street, New York, New York 10036",10036,,,,,Levine Santiago Giglio Davis Pugach,Inspection Note: Unable To Gain Entry To Bldg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10/3/13,10/2013,2013,11:00,Multiple Dwelling,109,QN-05200-009,Complaint,,"140-22 45 Avenue, New York, New York",,,,,,Davis Pugach Giglio Levine Santiago,"ECB DEPT. OF BUILDINGS 35033744L,
ECB DEPT. OF BUILDINGS 35033745N,
ECB DEPT. OF BUILDINGS 35033746P,
ECB DEPT. OF BUILDINGS 35033747R,
FD E355185 (Served),
Inspection Note: Basement Cut Into Seperate Rooms 2 Rooms Occupied 1 By XXXXXX Upstairs Perm Residents XXXXXX",0,0,4,0,1,0,0,0,0,0,0,0,0,0,5,Yes
10/22/13,10/2013,2013,12:30,Multiple Dwelling,,MN-01347-0005,Complaint,,"311 East 54 Street, New York, New York 10022",10022,,,,,Levine Santiago Davis Pugach,Inspection Note: No Exact Location Given. Unable To Locate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
12/16/13,12/2013,2013,11:30,Multiple Dwelling,Pbmn,MN-02064-0031,Complaint,,"787 Street Nicholas Avenue, New York, New York 10031",10031,,,,,Giglio Levine Davis Santiago Pugach,Inspection Note: Unable To Determine Trans Use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/20/13,11/2013,2013,13:50,Multiple Dwelling,Pbms,MN-00597-0050,Complaint,,"102 Charlton Street, New York, New York 10014",10014,,,,,Pugach Levine Giglio,Inspection Note: Inspected On 3132013 Violations Issued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10/29/13,10/2013,2013,11:10,Multiple Dwelling,,MN-01055-0058,Complaint,,"450 West 46 Street, New York, New York",,,,,,Pugach Levine,Inspection Note: 3 Fw. 4 Fw Perm. Unable To Determine Trans Use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
12/6/13,12/2013,2013,17:10,Multiple Dwelling,,MN-00277-0022,Complaint,,"31 Market Street, New York, New York",,,,,,Santiago Parczewski Davis,"ECB DEPT. OF BUILDINGS 35034058X,
ECB DEPT. OF BUILDINGS 35034057Y,
ECB DEPT. OF BUILDINGS 35034059H,
ECB DEPT. OF BUILDINGS 35034056M,
FD E409804 (Served),
Summons FIRE DEPARTMENT OF NYC 4413811450,
Inspection Note: No Access Apt 12 :/ Apt 9 , Rms 1-3 4beds, Lr 2 Beds , Rm4 1bed Rm5 1 Bed., Total 17 Beds.",0,0,4,0,1,1,0,0,0,0,0,0,0,0,6,Yes
10/5/13,10/2013,2013,9:45,Multiple Dwelling,Pbms,MN-00865-0040,Complaint,,"30 Park Avenue, New York, New York 10016",10016,Varoius,,,,Pugach Giglio Santiago,Inspection Note: Based On Physical Inspection And Numerous Interviews Unable To Determine Transient Use. Many Apts Are Being Rented By Furnished Quarters And Are Being Rented As Corporate Apts With Rentals More Than 1 Month In Length.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10/18/13,10/2013,2013,21:50,Multiple Dwelling,14,MN-00842-0012,Complaint,,"49 West 39 Street, New York, New York",,,,,,Davis Santiago Parczewski,Inspection Note: No Transient Use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/20/13,11/2013,2013,10:40,Multiple Dwelling,Pbms,MN-00286-0029,Complaint,,"243 East Broadway, New York, New York 10002",10002,,,,,Levine Giglio Pugach,Inspection Note: Unable To Determine Trans Use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
12/2/13,12/2013,2013,15:20,Multiple Dwelling,Pbmn,MN-01637-0042,Complaint,,"170 East 110th Street, New York, New York 10029 OF AMERICA",,,,,,Pugach Giglio Levine,Inspection Note: Unable To Gain Entry To Bldg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10/29/13,10/2013,2013,12:00,Multiple Dwelling,,MN-01057-0016,Complaint,Fountain House,"437 West 47 Street, New York, New York 10036",10036,,,Male,,Davis Parczewski Santiago,Inspection Note: Unablento Determine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10/22/13,10/2013,2013,12:40,Multiple Dwelling,,MN-01329-0027,Complaint,,"1059 2 Avenue, New York, New York 10022",10022,,,,,Levine Santiago Davis Pugach,"Inspection Note: Unable Go Gain Entry To Apts 3c, 3d. Ls4 Issued Second Time",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/20/13,11/2013,2013,18:20,Multiple Dwelling,,MN-00540-0012,Complaint,,126 Macdougal Street 10012,10012,,,,,Parczewski Davis Santiago,Inspection Note: Unable To Determine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/20/13,11/2013,2013,19:00,Multiple Dwelling,,MN-00542-0051,Complaint,,"99 Mac Dougal Street, New York, New York 10012",10012,,,,,Parczewski Santiago Davis,"Inspection Note: No Access, Apt #1 & Apt #5 As Per Apt#4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/25/13,11/2013,2013,11:10,Multiple Dwelling,,MN-01557-0021,Complaint,,"339 East 94 Street, New York, New York 10128",10128,,,,,Davis Giglio Levine Parczewski,"Inspection Note: No Access To Apt's, 1st Visit.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10/8/13,10/2013,2013,13:00,Multiple Dwelling,,BK-03178-0020,Complaint,,"16 Cypress Avenue, New York, New York",,#301 & 311,,,,Davis Pugach Parczewski Santiago Giglio,Inspection Note: Unable To Determine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/25/13,11/2013,2013,10:40,Multiple Dwelling,,MN-01637-0042,Complaint,,"170 East 110 Street, New York, New York 10029",10029,,,,,Davis Giglio Levine Parczewski Santiago,Inspection Note: No Access. 1st Visit.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/20/13,11/2013,2013,15:30,Multiple Dwelling,,MN-00796-0067,Complaint,,"150 West 21 Street, New York, New York 10011",10011,Nla,,,,Giglio Pugach,Inspection Note: Based On Physical Inspection Unable To Determine Transient Use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/1/13,11/2013,2013,10:00,Multiple Dwelling,,MN-00910-0014,Complaint,,"229 East 29 Street, New York, New York 10016",10016,,,,,Levine Giglio Pugach Santiago Davis,Inspection Note: No Access To Apt 6k Unable To Determine Trans Use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/13/13,11/2013,2013,15:10,Multiple Dwelling,,MN-00293-0018,Complaint,,"7 Allen Street, New York, New York 10002",10002,,,,,Parczewski Davis,Inspection Note: No Access,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/26/13,11/2013,2013,12:40,Multiple Dwelling,,MN-01335-0022,Complaint,,"45 Tudor City Place, New York, New York 10017",10017,,,,,Parczewski Giglio Santiago Davis,Inspection Note: Unable To Determine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10/29/13,10/2013,2013,11:50,Multiple Dwelling,,MN-01054-0056,Complaint,,"449 West 44 Street, New York, New York 10036",10036,,,,,Levine Pugach,Inspection Note: Apt 4g Perm. Unable To Determine Trans Use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/8/13,11/2013,2013,11:30,Multiple Dwelling,,MN-00281-0030,Complaint,,"51 Division Street, New York, New York 10002",10002,,,,,Parczewski Santiago Giglio Davis,"Inspection Note: Unable To Determine , No Apt 2m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/7/13,11/2013,2013,10:50,Multiple Dwelling,,BK-05630-0038,Complaint,,4702 15 Avenue 11219,11219,"7,6",,,,Pugach Giglio Levine Davis Santiago,"Inspection Note: As Per Tenant Interviews Apt F3,E3 And E8, Unable To Determine Transient Occupancy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/26/13,11/2013,2013,10:10,Multiple Dwelling,,MN-01233-0027,Complaint,,"205 West 85 Street, New York, New York 10024",10024,,,,,Giglio Davis Santiago Parczewski,Inspection Note: Unable To Determine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10/1/13,10/2013,2013,11:10,Multiple Dwelling,Pbms,MN-01036-0048,Complaint,,"336 West 46 Street, New York, New York",,,,,,Pugach Levine Santiago Giglio,Inspection Note: Unable To Gain Entry Ls4 Issued X 2 Rec Close Complaint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
12/12/13,12/2013,2013,15:20,Multiple Dwelling,7,MN-00463-0018,Complaint,,"18 Saint Marks Place, New York, New York 11217 OF AMERICA",,"Apts 7,10,13,17",,,,Pugach Giglio Santiago,"Inspection Note: Based On Physical Inspection And Tenant Interviews, Unable To Determine Transient Use",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10/23/13,10/2013,2013,11:30,Multiple Dwelling,,MN-01037-0004,Complaint,,"670 9 Avenue, New York, New York 10036",10036,,,,,Davis Pugach Santiago Levine,"Inspection Note: No Anwer In Apts 3s, 3f Ls4 Isied",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
12/12/13,12/2013,2013,14:50,Multiple Dwelling,7,MN-00344-0146,Complaint,,"42 Clinton Street, New York, New York 10002 OF AMERICA",,Apt 7,,,,Pugach Santiago Giglio,Inspection Note: No Access To Apt 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/20/13,11/2013,2013,20:10,Multiple Dwelling,,MN-00526-0056,Complaint,,"184 Bleecker Street, New York, New York 10012",10012,,,,,Parczewski Davis Santiago,Inspection Note: Unable To Determine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10/17/13,10/2013,2013,17:10,Multiple Dwelling,Pbms,MN-00911-0058,Complaint,,"210 East 31st Street, New York, New York 10016 OF AMERICA",,,,,,Levine Pugach Santiago,Inspection Note: Unable To Gain Entry Ls4 Issued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10/22/13,10/2013,2013,11:40,Multiple Dwelling,,MN-01346-0007,Complaint,,"313 East 53 Street, New York, New York 10022",10022,,,,,Levine Santiago Pugach Davis,"ECB DEPT. OF BUILDINGS 35033812Y,
Inspection Note: Unable To Gain Entry To Apts On 3,4,5 Floors. Ls4 Issued For Trans Complaint. Apts 2a And 2b Under Construction And Were Combined To Form 1 Apt",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Yes
10/23/13,10/2013,2013,11:40,Multiple Dwelling,,MN-01036-0003,Complaint,,"646 9 Avenue, New York, New York 10036",10036,,,,,Davis Santiago Pugach Levine,"Inspection Note: No Answer In 5rn, 5rs, 4rn. 4rs States Only Friends Stay At 4rn Mo Renting Prev Ls4. Ls4 Issued Again",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/7/13,11/2013,2013,16:40,Multiple Dwelling,,MN-00972-0001,Complaint,,"540 East 20 Street, New York, New York 10009",10009,"8,10",,,,Giglio Pugach Levine Santiago,"Inspection Note: As Per Tensnt Interview, Unable To Determine Transient Use",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10/25/13,10/2013,2013,9:30,Multiple Dwelling,,MN-01435-0032,Complaint,,"338 East 61 Street, New York, New York 10065",10065,,,,,Santiago Davis Parczewski Pugach Levine,"Inspection Note: No Answer Apt 8,10,18 Ls4 Issued",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/21/13,11/2013,2013,18:30,Multiple Dwelling,18,MN-01046-0009,Complaint,,"347 West 55 Street, New York, New York 10019",10019,,,,,Pugach Santiago Levine,Inspection Note: As Per Resident No Longer Used As Hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10/22/13,10/2013,2013,11:20,Multiple Dwelling,,MN-01329-7501,Complaint,,235 East 55 Street 10022,10022,,,,,Pugach Levine Davis Santiago,"Inspection Note: Unit 33b Unable To Determine Trans Use At Present Time Per Doorman XXXXXX, Unit Is Rented For 1 Month",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/4/13,11/2013,2013,11:00,Multiple Dwelling,18,MN-01058-0039,Complaint,,"412 West 49 Street, New York, New York 10019",10019,,,,,Davis Pugach Santiago,"Inspection Note: Unable To Locate, No Exact Location Given",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
11/7/13,11/2013,2013,14:40,Multiple Dwelling,,MN-00481-0009,Complaint,,"19 Cleveland Place, New York, New York 10012",10012,All,,,,Giglio Santiago Levine Pugach,Inspection Note: After Interviewing Several Tenants - Unable To Detrrmine Transient Use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10/28/13,10/2013,2013,12:00,Multiple Dwelling,,MN-01039-0040,Complaint,,"308 West 49 Street, New York, New York 10019",10019,,,,,Parczewski Levine Santiago Giglio Davis,Inspection Note: Unable To Determine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
3/11/14,03/2014,2014,13:30,Other,PBMS,MN-00609-0013,Inspection for Dismissal,,"150 West 14 Street, New York, New York",,,,,,Parczewski Davis,"ECB DOB 35034354K,
DOB 050608ZMTF02RNS (Complied With),
DOB 030609CMTF12RNS (Complied With),
Inspection Note: If Approved",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Yes
5/15/14,05/2014,2014,16:40,Other,PBMS,MN-00423-0021,Complaint - BIS,,"119 Chrystie Street, New York, New York 10002",10002,2nd,,,,Santiago Parczewski Giglio,Inspection Note: 3rd Floor Tenant States That The 2nd Floor Is Office And Storage For Business. Unable To Determine Transient Use.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
6/10/14,06/2014,2014,,Other,PBMS,MN-00883-0068,Complaint - BIS,,"111 Lexington Avenue, New York, New York 10016",10016,,,,,Giglio Pugach Santiago,Inspection Note: No Access Front Door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1/17/14,01/2014,2014,21:10,Other,,MN-02164-0044,"bis, Complaint",21 Bar,4318 Broadway 10033,10033,,,,,Santiago Davis Pugach,Inspection Note: No Adult Establishment Observed.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
4/11/14,04/2014,2014,18:40,Other,PBMN,MN-00896-0012,Posting,,"225 East 14th Street, New York, New York 10003",10003,,,,,Davis Parczewski Santiago,Inspection Note: Post.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
6/16/14,06/2014,2014,,Other,PBMN,MN-01451-0044,Complaint - BIS,,"320 East 77 Street, New York, New York 10075",10075,,,,,Pugach Giglio Santiago,Inspection Note: Unable To Gain Access.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1/27/14,01/2014,2014,11:50,Other,Pbms,MN-01037-0030,Inspection for Dismissal,,"301 West 46th Street, New York, New York 10036",10036,,,,,Santiago Pugach Davis Levine Giglio,"DOB 011701CMTF02RS (Complied With),
Inspection Note: Ifd Ciolation Complied With",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1/29/14,01/2014,2014,10:30,Other,109,QN-05383-0034,"ose, Complaint",,149-59 Beech Avenue New York 11355,11355,,,,,Giglio Pugach Levine,Inspection Note: No Access,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
6/10/14,06/2014,2014,,Other,PBMS,MN-00556-0015,Complaint - BIS,,"112 East 11 Street, New York, New York 10003",10003,Apt D,,,,Pugach Giglio Santiago,Inspection Note: No Access To Apt.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
6/26/14,06/2014,2014,,Other,PBMS,MN-00700-0027,Inspection for Dismissal,,"507 West 28th Street, New York, New York",,,,,,Giglio Davis Santiago Parczewski Levine,"DOB 030306CMTF06RNS (Complied With),
DOB 041602CMTF02RNS (Complied With),
DOB 041602CMTF06RNS (Complied With),
Inspection Note: Violations Dismissed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1/8/14,01/2014,2014,11:00,Other,14,MN-00788-0024,IFD,,"243 West 38th Street, New York, New York 10018",10018,"3,4",,,,Santiago Giglio Pugach Davis Levine Parczewski,Inspection Note: Awaiting Approved Plan's Before Swo Can Be Lifted.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
4/9/14,04/2014,2014,10:10,Other,PBMN,MN-01164-0057,Complaint - BIS,,"262 West 73 Street, New York, New York",,,,,,Pugach Giglio,Inspection Note: No Access,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
3/28/14,03/2014,2014,10:50,Other,PBBN,BK-03100-0074,SWO/Vacate Re-inspection,,"179 Moore Street, New York, New York",,,,Male,,Pugach Giglio Parczewski Santiago,Inspection Note: Vacate Recommend Lifted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
6/26/14,06/2014,2014,,Other,PBMS,MN-00344-0076,Complaint - OSE,,"106 Ridge Street, New York, New York 10002",10002,4d,,,,Santiago Pugach Giglio,Inspection Note: No Access To Apt 4d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
4/29/14,04/2014,2014,11:10,Other,PBQN,QN-05021-0025,Complaint - BIS,,"40-04 Bowne Street, New York, New York 11354",11354,N/a,,,,Santiago Giglio Pugach,Inspection Note: No Specific Apts Given On Compl. Unable To Determine Transient Use.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
6/9/14,06/2014,2014,,Other,PBMS,MN-00293-0018,Complaint - BIS,,"7 Allen Street, New York, New York 10002",10002,4d,,,,Pugach Giglio,Inspection Note: No Access Front Door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
6/16/14,06/2014,2014,,Other,PBMS,MN-01325-0036,Complaint - BIS,,"232 East 52 Street, New York, New York 10022",10022,,,,,Santiago Pugach Giglio,Inspection Note: Unable To Gain Access To Apts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
5/5/14,05/2014,2014,13:20,Other,PBMS,"MN-00418-0051, MN-00418-0051",Complaint - BIS,,"286 Grand Street, New York, New York 10002",10002,2nd Fl,,Male,,Giglio Davis Santiago Pugach,"ECB DEPT. OF BUILDINGS 35034570P,
ECB DEPT. OF BUILDINGS 35034568X,
ECB DEPT. OF BUILDINGS 35034567Y,
ECB DEPT. OF BUILDINGS 35034569H,
FD E409599 (Served),
Inspection Note: 2nd Floor Occupied As An Artist Studio Contrary To Vacate Order. No Transient Use Found.",0,0,4,0,1,0,0,0,0,0,0,0,0,0,5,Yes
4/11/14,04/2014,2014,13:10,Other,,MN-00823-0009,Inspection for Dismissal,Bounce,"55 West 21 Street, New York, New York",,,,Female,,Parczewski Davis Giglio,"ECB DEPT. OF BUILDINGS 35034430N,
ECB DEPT. OF BUILDINGS 35034428Y,
ECB DEPT. OF BUILDINGS 35034431P,
ECB DEPT. OF BUILDINGS 35034429X,
DOB 102409CMTF05VP (Complied With),
Inspection Note: Dob Vios Dismissed. Ecb Vios Issued",0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,Yes
4/28/14,04/2014,2014,11:00,Other,PBBS,BK-05384-0045,"swo compliance check, Other",,"756 Mcdonald Avenue, New York, New York 11218",11218,,,Male,,Santiago Giglio Pugach,"ECB DEPT. OF BUILDINGS 35034503P,
Summons POLICE DEPARTMENT 4415060976,
Inspection Note: Illegal Continuance Noted. Alcohol Stored W/ Permit",0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,Yes
4/11/14,04/2014,2014,11:00,Other,PBMS,MN-00896-0012,Inspection for Dismissal,,"225 East 14th Street, New York, New York 10003",10003,,,,,Giglio Davis Parczewski,"ECB DEPT. OF BUILDINGS 35034426K,
DOB 012192CMTF01LE (Complied With),
DOB (Served),
Inspection Note: Old Vios Dismissed. Ecb Issued For Ceiling In Barber Shop.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Yes
6/26/14,06/2014,2014,,Other,PBMS,MN-00790-0065,Audit,,"152 West 15th Street, New York, New York 10011",10011,,,,,Pugach Santiago Giglio,"ECB DOB 35096297R,
ECB DOB 35096298Z,
Inspection Note: Audit Reinspection Audit Failed Violations Issued",0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,Yes
4/28/14,04/2014,2014,11:30,Other,PBBS,BK-06597-0002,SWO/Vacate Re-inspection,,"36 Avenue O, New York, New York",,Ground Fl/ Cellar,,Male,,Pugach Santiago Giglio,Inspection Note: Partial Swo Lift To Perform Permitted Work.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
3/20/14,03/2014,2014,13:00,Other,PBMS,MN-00609-0013,Posting,,"150 West 14th Street, New York, New York 10011",10011,,,,,Davis Parczewski,"ECB DOB 35034362K,
Inspection Note: Post",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Yes
4/14/14,04/2014,2014,13:10,Other,PBQN,QN-00418-0005,Inspection for Dismissal,Q4 Hotel,"29-09 Queens Plaza North, Queens, New York",,Cellar,,,,Giglio Santiago,"ECB DEPT. OF BUILDINGS 35034433Z,
ECB FIRE DEPARTMENT OF NYC 11328696N,
FD E409581 (Served),
Summons FIRE DEPARTMENT 4416380803,
Summons FIRE DEPARTMENT 4416380820,
Inspection Note: Swo Lifted. Additional Vios Issued.",0,0,1,0,1,2,1,0,0,0,0,0,0,0,5,Yes
3/25/14,03/2014,2014,11:40,Other,PBMN,MN-01253-0038,Complaint - BIS,,"314 West 95 Street, New York, New York 10025",10025,,,,,Giglio Pugach Santiago Davis,"Inspection Note: As Per Apic, Premise Is Being Occupied As A Shelter. Unable To Determine Transient Use",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
4/1/14,04/2014,2014,11:00,Other,PBQN,QN-05039-0021,"bis complaint, Inspection for Dismissal",,"132-38 41 Avenue, New York, New York",,,,,,Pugach Giglio,"ECB DEPT. OF BUILDINGS 35034398M,
Inspection Note: Unable To Determine Transient Use. Partial Stop Work Order Lift.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Yes
